id,dai_code,dai_title,chu_code,chu_title,sho_code,sho_display_code,sho_title,goal_section_code,goal_section_display_code,goal_section,goal_code,goal_display_code,goal_text,source_pdf,source_page
E-3-3)-(3)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,2,②,歯周疾患の検査法、診断及び治療方針（メインテナンス法を含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,3,③,歯周治療の術式と適応症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,4,④,歯周外科治療の種類と適応症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-3)-(3)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,3,3),歯と歯周組織の疾患の診断と治療,3,(3),歯周疾患の診断と治療,5,⑤,歯周治療後の組織の治癒機転と予後を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,1,①,クラウンブリッジの意義と具備条件を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,2,②,クラウンブリッジの種類、特徴及び製作法（CAD/CAMを含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,3,③,支台築造の意義、種類及び特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,4,④,支台歯形成の意義と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,5,⑤,クラウンブリッジ製作のための印象採得・咬合採得に用いる材料と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,6,⑥,色調選択（シェードテイキング）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,7,⑦,プロビジョナルレストレーションの意義とその製作法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,8,⑧,クラウンブリッジの製作に必要な材料の基本的操作を説明できる。,20230601-mxt_igaku-000029086_4.pdf,48
E-3-4)-(1)-⑨,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,9,⑨,研究用模型と作業用模型の製作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑩,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,10,⑩,平均値咬合器及び調節性咬合器の種類と特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑪,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,11,⑪,クラウンブリッジの装着方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑫,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,12,⑫,クラウンブリッジの維持管理の目的と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(1)-⑬,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,1,(1),クラウンブリッジによる治療,13,⑬,クラウンブリッジ装着後のメインテナンスの重要性を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,1,①,歯の欠損、顎骨・顔面の欠損に伴う障害の種類と病態を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,2,②,可撤性義歯の種類、目的及び意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,3,③,可撤性義歯の特徴と適応症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,4,④,可撤性義歯の要素構成と支持、把持、維持の機構を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,5,⑤,可撤性義歯の設計原則を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,6,⑥,可撤性義歯製作のための印象採得・咬合採得に用いる材料と方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,7,⑦,歯の欠損した歯列での下顎位・下顎運動の記録法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,8,⑧,調節性咬合器の基本的操作方法、フェイスボウトランスファー、チェックバイト法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑨,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,9,⑨,人工歯の選択を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑩,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,10,⑩,可撤性義歯の咬合様式とその意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑪,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,11,⑪,可撤性義歯の製作に必要な材料の特性と基本的操作方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑫,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,12,⑫,可撤性義歯の製作過程を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑬,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,13,⑬,可撤性義歯の装着、調整を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(2)-⑭,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,2,(2),可撤性義歯（部分床義歯、全部床義歯）,14,⑭,可撤性義歯のメインテナンス、リライン及び修理を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-①,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,1,①,口腔インプラントの種類、特徴、目的及び意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-②,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,2,②,口腔インプラントの適応症と合併症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-③,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,3,③,口腔インプラントに必要な診察と検査を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-④,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,4,④,口腔インプラントの治療計画、治療手順を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑤,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,5,⑤,埋入手術方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑥,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,6,⑥,口腔インプラントの上部構造の印象採得と咬合採得を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑦,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,7,⑦,口腔インプラントの上部構造の製作手順と装着方法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-3-4)-(3)-⑧,E,臨床歯学,3,歯と歯周組織の常態と疾患,4,4),歯質と歯の欠損の診断と治療,3,(3),口腔インプラント,8,⑧,メインテナンスの重要性を説明できる。,20230601-mxt_igaku-000029086_4.pdf,49
E-4-1)-①,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,1,①,矯正治療の目的と意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-②,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,2,②,正常咬合の概念と成立・保持条件を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-③,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,3,③,不正咬合の原因、種類、障害、診察、検査、診断、治療及び予防法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-④,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,4,④,矯正治療に用いる器材の名称と使い方を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-⑤,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,5,⑤,矯正装置の種類と特徴及び使用目的を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-⑥,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,6,⑥,矯正治療によって起こる生体反応を細胞あるいは分子生物学的に説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-1)-⑦,E,臨床歯学,4,矯正歯科・小児歯科治療,1,1),不正咬合の治療,,,,7,⑦,矯正治療によって生じうる医原性障害を挙げ、その予防法と処置を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-①,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,1,①,乳歯と幼若永久歯の齲蝕の特徴と予防法を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-②,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,2,②,乳歯と幼若永久歯の齲蝕の診察、検査と診断を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-③,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,3,③,乳歯と幼若永久歯の歯冠修復の目的、種類、適応症、手順及び留意点を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-④,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,4,④,乳歯と根未完成永久歯の歯髄・根尖性歯周疾患の診察、検査と診断を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑤,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,5,⑤,乳歯と根未完成永久歯の歯髄・根尖性歯周疾患の処置法の種類、適応症、手順、留意点及び予後を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑥,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,6,⑥,小児に見られる歯周疾患の特徴と対応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑦,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,7,⑦,小児の歯の外傷・粘膜疾患の診察、検査、診断及び、処置法及び予後を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑧,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,8,⑧,咬合誘導の概念を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑨,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,9,⑨,保隙処置の目的、種類、適応症及び留意点並びに保隙装置の設計について説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑩,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,10,⑩,小児患者の対応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑪,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,11,⑪,小児の虐待の徴候と対応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-4-2)-⑫,E,臨床歯学,4,矯正歯科・小児歯科治療,2,2),小児の歯科治療,,,,12,⑫,口腔習癖が歯列・咬合に及ぼす影響を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-5-1)-①,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,1,①,高齢者の生理的、心理的及び行動的特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-5-1)-②,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,2,②,高齢者に多く見られる疾患及び服用している薬物を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-5-1)-③,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,3,③,口腔機能低下の検査と予防法（介護予防を含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-5-1)-④,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,4,④,高齢者における口腔健康管理の用具と処置を説明できる。,20230601-mxt_igaku-000029086_4.pdf,50
E-5-1)-⑤,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,5,⑤,高齢者の歯科治療時の全身管理を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-1)-⑥,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,6,⑥,要介護高齢者（在宅要介護者を含む）の歯科治療時の注意点を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-1)-⑦,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,7,⑦,在宅医療（訪問歯科診療を含む）を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-1)-⑧,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,8,⑧,摂食嚥下障害の診察、検査及び診断を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-1)-⑨,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,9,⑨,摂食嚥下リハビリテーションを説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-1)-⑩,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,10,⑩,栄養管理や食形態の調整を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-1)-⑪,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,1,1),高齢者の歯科治療,,,,11,⑪,高齢者の虐待の徴候と対応を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-2)-①,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,2,2),障害者の歯科治療,,,,1,①,障害者の身体的、精神的及び心理的特徴を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-2)-②,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,2,2),障害者の歯科治療,,,,2,②,障害者の行動調整（行動管理）と歯科治療に必要な注意点を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-2)-③,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,2,2),障害者の歯科治療,,,,3,③,障害者における歯科治療の特殊性を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-2)-④,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,2,2),障害者の歯科治療,,,,4,④,障害者の口腔ケア及び口腔衛生指導を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-2)-⑤,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,2,2),障害者の歯科治療,,,,5,⑤,発達期の摂食嚥下障害の診察、評価、診断を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-2)-⑥,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,2,2),障害者の歯科治療,,,,6,⑥,発達期の摂食嚥下障害のリハビリテーションを説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-3)-①,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,3,3),精神・心身医学的疾患,,,,1,①,心身相関を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-3)-②,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,3,3),精神・心身医学的疾患,,,,2,②,口腔顔面領域に関連して現れる精神・心身医学的病態を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-3)-③,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,3,3),精神・心身医学的疾患,,,,3,③,心理テストの目的と意義を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-3)-④,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,3,3),精神・心身医学的疾患,,,,4,④,舌痛症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-3)-⑤,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,3,3),精神・心身医学的疾患,,,,5,⑤,歯科治療恐怖症を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-5-3)-⑥,E,臨床歯学,5,高齢者、障害者、精神・心身医学的疾患,3,3),精神・心身医学的疾患,,,,6,⑥,心身医学的治療を説明できる。,20230601-mxt_igaku-000029086_4.pdf,51
E-6-①,E,臨床歯学,6,医師と連携するために必要な医学的知識,,,,,,,1,①,全身の症候・病態を説明できる。発熱、全身倦怠感、体重減少・増加、ショック、意識障害、脱水、浮腫、けいれん、めまい、黄疸、呼吸困難、チアノーゼ、頭痛、動悸、息切れ、胸痛、睡眠障害、嘔吐、下痢,20230601-mxt_igaku-000029086_4.pdf,52
E-6-②,E,臨床歯学,6,医師と連携するために必要な医学的知識,,,,,,,2,②,医科疾患合併患者の歯科治療時の注意点を説明できる。,20230601-mxt_igaku-000029086_4.pdf,52
E-6-③,E,臨床歯学,6,医師と連携するために必要な医学的知識,,,,,,,3,③,妊産婦の歯科医療時の注意点を説明できる。,20230601-mxt_igaku-000029086_4.pdf,52
G-1-1)-①,G,臨床実習,1,診療の基本,1,1),臨床診断・治療計画,,,,1,①,歯科・口腔疾患を正しく診断し、治療方針・治療計画の立案、予後の推測ができる。,20230601-mxt_igaku-000029086_4.pdf,57
G-1-1)-②,G,臨床実習,1,診療の基本,1,1),臨床診断・治療計画,,,,2,②,診断並びに治療方針・治療計画を患者にわかりやすく説明できる。,20230601-mxt_igaku-000029086_4.pdf,57
G-1-1)-③,G,臨床実習,1,診療の基本,1,1),臨床診断・治療計画,,,,3,③,主観的所見、客観的所見、評価、計画<SOAP>による診療録及び指示書を作成できる。,20230601-mxt_igaku-000029086_4.pdf,57
G-1-1)-④,G,臨床実習,1,診療の基本,1,1),臨床診断・治療計画,,,,4,④,患者の訴え、また指導医からの指摘事項も参考に、治療結果を適正に評価できる。,20230601-mxt_igaku-000029086_4.pdf,57
G-1-2)-①,G,臨床実習,1,診療の基本,2,2),医療安全・感染対策,,,,1,①,医療安全対策（標準予防策(standard precautions)、感染予防、医療機器の操作等を含む）を実践できる。,20230601-mxt_igaku-000029086_4.pdf,57
G-1-2)-②,G,臨床実習,1,診療の基本,2,2),医療安全・感染対策,,,,2,②,一次救命処置<BLS>を実施できる。,20230601-mxt_igaku-000029086_4.pdf,57
G-1-2)-③,G,臨床実習,1,診療の基本,2,2),医療安全・感染対策,,,,3,③,薬剤耐性<AMR>に配慮した適切な抗菌薬の処方ができる。,20230601-mxt_igaku-000029086_4.pdf,57
G-2-①,G,臨床実習,2,基本的診察法,,,,,,,1,①,医療面接を実施し、患者と良好なコミュニケーションがとれる。,20230601-mxt_igaku-000029086_4.pdf,58
G-2-②,G,臨床実習,2,基本的診察法,,,,,,,2,②,全身状態を評価し、顎顔面及び口腔内の診察ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-2-③,G,臨床実習,2,基本的診察法,,,,,,,3,③,診断並びに治療に必要な画像検査及び臨床検査を選択し、実施できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-①,G,臨床実習,3,基本的臨床技能,,,,,,,1,①,局所麻酔（表面麻酔・浸潤麻酔）を実施できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-②,G,臨床実習,3,基本的臨床技能,,,,,,,2,②,永久歯の単純抜歯を実施できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-③,G,臨床実習,3,基本的臨床技能,,,,,,,3,③,軟組織の小手術を実施できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-④,G,臨床実習,3,基本的臨床技能,,,,,,,4,④,齲蝕その他の歯の硬組織疾患（象牙質知覚過敏症を含む）の保存修復治療ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑤,G,臨床実習,3,基本的臨床技能,,,,,,,5,⑤,歯髄・根尖性歯周疾患の治療ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑥,G,臨床実習,3,基本的臨床技能,,,,,,,6,⑥,歯周基本治療ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑦,G,臨床実習,3,基本的臨床技能,,,,,,,7,⑦,歯質の欠損に対する歯冠補綴治療ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑧,G,臨床実習,3,基本的臨床技能,,,,,,,8,⑧,歯の欠損に対する補綴治療ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑨,G,臨床実習,3,基本的臨床技能,,,,,,,9,⑨,口腔衛生指導を実施できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑩,G,臨床実習,3,基本的臨床技能,,,,,,,10,⑩,歯科疾患を予防するための処置ができる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑪,G,臨床実習,3,基本的臨床技能,,,,,,,11,⑪,小児に対する歯科予防処置を実施できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-3-⑫,G,臨床実習,3,基本的臨床技能,,,,,,,12,⑫,模型及び頭部エックス線規格写真等を分析、診断し、歯科矯正治療の計画を立案できる。,20230601-mxt_igaku-000029086_4.pdf,58
G-4-①,G,臨床実習,4,チーム医療・地域医療,,,,,,,1,①,地域医療・地域保健（在宅医療（訪問歯科診療を含む）、地域包括ケアシステム）を経験する。,20230601-mxt_igaku-000029086_4.pdf,58
G-4-②,G,臨床実習,4,チーム医療・地域医療,,,,,,,2,②,病診連携、病病連携を経験する。,20230601-mxt_igaku-000029086_4.pdf,58
G-4-③,G,臨床実習,4,チーム医療・地域医療,,,,,,,3,③,多職種連携（歯科衛生士、歯科技工士、医師、薬剤師、看護師、その他の関連職種並びに介護職）によるチーム医療を経験する。,20230601-mxt_igaku-000029086_4.pdf,58
G-5-①,G,臨床実習,5,患者中心の医療,,,,,,,1,①,根拠に基づいた医療<EBM>、narrative-based medicine <NBM>に基づいた患者中心の医療を実践する。,20230601-mxt_igaku-000029086_4.pdf,59
G-5-②,G,臨床実習,5,患者中心の医療,,,,,,,2,②,インフォームド・コンセントを得ることができる。,20230601-mxt_igaku-000029086_4.pdf,59
